Year,Year,US_pop_SSP1,US_pop_SSP2,US_pop_SSP3,US_pop_SSP4,US_pop_SSP5,US_gdp_SSP1,US_gdp_SSP2,US_gdp_SSP3,US_gdp_SSP4,US_gdp_SSP5,FA_SSP1,FA_SSP2,FA_SSP3,FA_SSP4,FA_SSP5
2001.0,2001.0,285566138.65911645,285566827.91865915,285570399.2911002,285568065.2643084,285563052.12667674,40351.06858340603,40351.01313149427,40350.951405205305,40350.988741584886,40351.078932455806,29.237748109580078,29.240097178079136,29.23576509921387,29.238580821277917,29.243993138670767
2002.0,2002.0,288499261.5502852,288500660.75511587,288507910.6824101,288503172.58107144,288492995.85379213,40978.01977191756,40977.90720346948,40977.78189791494,40977.85769148404,40978.04078068776,29.41867238326488,29.421016873964348,29.416627970630483,29.41947981401166,29.424968853923914
2003.0,2003.0,291329715.1118956,291331479.63224286,291340622.4281698,291334647.26568025,291321813.51756907,41480.43666872606,41480.29470969754,41480.13668802191,41480.23227059074,41480.46316269182,29.560968271398185,29.56331464732578,29.55888963977224,29.56176454422542,29.56730155644195
2004.0,2004.0,294091845.78233737,294093265.6729133,294100622.78261966,294095814.6335261,294085487.4542307,41925.90237702304,41925.78814395041,41925.66098541925,41925.7378997983,41925.92369646392,29.685483781580967,29.687849834373043,29.683421537925792,29.686298991960246,29.691837218351537
2005.0,2005.0,296820000.0,296820000.0,296820000.0,296820000.0,296820000.0,42382.0,42382.0,42382.0,42382.0,42382.00000000001,29.81243280857976,29.81484741677052,29.810460522854036,29.813312698073762,29.818787706312314
2006.0,2006.0,299542780.93215406,299540452.4797652,299528387.6911389,299536272.48623013,299553207.8372412,42867.167626443756,42867.354955446084,42867.563480702636,42867.43735003348,42867.132665031146,29.947091555076327,29.949579023136288,29.945269669281732,29.948074082974706,29.953433617403995
2007.0,2007.0,302265818.6615952,302262547.95202875,302245600.8932164,302256676.4362925,302280465.0328841,43203.26328752257,43203.526423199764,43203.8193326474,43203.64216051371,43203.21417822891,30.03732718577567,30.039846604154814,30.035562651791533,30.03835160586741,30.04367200705045
2008.0,2008.0,304989000.0,304989000.0,304989000.0,304989000.00000006,304989000.0,43163.0,43163.0,43163.0,43163.0,43162.99999999999,30.017489034528744,30.019920250905955,30.015503183004146,30.01837497608901,30.02388764259361
2009.0,2009.0,307705794.16524404,307712293.68740016,307745970.7174128,307723961.5062152,307676689.03904295,42659.05969986398,42658.53679912372,42657.954732227176,42658.306807023146,42659.15728938997,29.861847365216313,29.86409330328356,29.85943001022384,29.862454459228662,29.86832625320147
2010.0,2010.0,310384000.0,310384000.0,310384000.0,310384000.00000006,310384000.0,42164.0,42164.00000000001,42164.0,42164.00000000001,42164.00000000001,29.708079865454582,29.710486021753045,29.706114483352643,29.708956675057088,29.714412519035307
2011.0,2011.0,312995978.3697237,312960815.7459952,312776488.4806615,312897258.5444551,313155513.14470935,42165.89671948905,42168.47976747978,42171.35508704199,42169.61589253668,42165.41464247211,29.701173241558116,29.704443181137503,29.701448030698668,29.703431243023342,29.70690763470238
2012.0,2012.0,315558008.6062081,315460855.1012327,314940390.2570948,315282975.5586369,316009666.8328832,42655.02282529675,42660.872141949396,42667.38330808234,42663.4448991102,42653.931161056236,29.83809576214065,29.84250671979275,29.841506592578895,29.842231360668276,29.842854795940955
2013.0,2013.0,318097349.65783054,317917586.5834727,316928547.7931976,317583163.3005912,318958363.94870245,43497.20057135994,43505.024632679146,43513.7339856017,43508.46595941539,43495.7403584043,30.07689170419791,30.08211017158137,30.08302464146354,30.082510846909976,30.080439392461624
2014.0,2014.0,320641260.47296876,320364478.7104751,318793803.5528668,319839834.02836365,322013507.3763478,44558.252211615414,44564.78474893926,44572.056442080706,44567.658013147055,44557.03303716824,30.375626515297014,30.380744264991367,30.38283521986436,30.38149685397528,30.37786015123453
2015.0,2015.0,323216999.99999994,322835000.0,320589000.0,322095000.0,325186999.99999994,45704.0,45704.0,45704.0,45704.0,45704.0,30.693891061069127,30.697466096939156,30.69937842796352,30.697999267605265,30.69483784827907
2016.0,2016.0,325845385.6552475,325354919.43375087,322354262.968222,324381195.9731639,328488326.28780234,46823.81051003733,46809.74536631745,46795.167897056046,46805.46108510583,46827.06703220755,31.000000000000004,31.0,31.000000000000004,31.000000000000004,30.999999999999996
2017.0,2017.0,328521468.72681844,327919207.8492053,324078851.77006924,326693046.7039917,331917297.043748,47901.22759359829,47862.005713090985,47826.97903180854,47859.971335343245,47913.59984972309,31.2046341650124,31.478761735774242,31.54058379421305,31.480549294479335,31.70941573844183
2018.0,2018.0,331233858.97076565,330515136.54778427,325739309.0878053,329015699.44823736,335471304.6557924,48943.33942214058,48863.99337670579,48804.806218033016,48880.45104302774,48975.19915113485,31.39901705548422,31.931075675202333,32.05050357896258,31.942134870228962,32.40163193544487
2019.0,2019.0,333971166.14314175,333129976.8309088,327312177.6036942,331334301.4616554,339147741.51189125,49957.234167121904,49818.92069354706,49734.02226950499,49879.82050047482,50023.46563503107,31.5849549399959,32.358965486137414,32.53305828064421,32.39106442096404,33.08433758241954
2020.0,2020.0,336722000.00000006,335751000.00000006,328774000.00000006,333634000.0,342944000.0,50950.0,50730.0,50620.0,50871.0,51070.0,31.764141847039763,32.764376231575476,32.99147078851486,32.83347712886696,33.76521322525387
2021.0,2021.0,339476063.0092861,338366962.51900136,330106531.6464504,335900997.5628893,346855189.70408124,51927.97324036165,51600.43476725044,51467.58932473386,51864.72376704004,52124.83722869769,31.938032023167835,33.149175743135444,33.4286106178177,33.274374791655816,34.450902297355775
2022.0,2022.0,342227428.4865182,340972561.50194633,331312378.66262865,338125717.6253967,350867288.9921251,52894.48280031014,52433.39300568672,52279.548564683544,52862.98175951689,53191.74944005143,32.10744025461723,33.51513789800053,33.84614585635254,33.71472390743154,35.143929802661475
2023.0,2023.0,344971262.45910716,343563979.22539055,332399359.8555817,340299638.90645945,354963993.4281281,53852.10574007778,53232.03386049776,53058.11314226629,53865.5778684737,54272.943037056335,32.272999737218086,33.86397487222816,34.245422160676306,34.154495610375264,35.84579184269953
2024.0,2024.0,347702730.9544641,346137397.96588975,333375294.0323564,342414240.1250148,359128998.5760875,54803.41911989694,53999.51647687252,53805.51847989934,54872.31598495366,55370.624422707486,32.43531113898791,34.19735164002417,34.62775552611946,34.59366245045634,36.55798429431784
2025.0,2025.0,350417000.0,348689000.0,334248000.0,344461000.0,363346000.0,55750.999999999985,54739.0,54524.0,55883.0,56487.0,32.59494544666479,34.516891242019895,34.99443542335005,35.03219837824108,37.282002709180105
2026.0,2026.0,353110234.30760795,351215310.49024355,335025378.44597626,346434485.775279,367600154.8958727,56696.736528516034,55453.21156468079,55215.59480400852,56897.07584673399,57623.59205300172,32.75232420902029,34.82398837876007,35.34662572082255,35.46991304464176,38.01888637494724
2027.0,2027.0,355782593.327109,353714226.1430097,335715657.57941645,348341618.79442185,371882466.9877524,57639.7612051612,56143.15026416222,55881.546709457354,57912.55762658927,58779.18639007124,32.907366340432226,35.11924645128268,35.685063601336225,35.90596103226415,38.76785159363932
2028.0,2028.0,358435235.192806,356183986.55065393,336327147.48986846,350192408.9259252,376185401.6316956,58578.517617548336,56809.38318130324,56522.90121290191,58927.101483077546,59951.88470063991,33.0598750132151,35.40306317721627,36.01037027431302,36.33934944742405,39.527661102378936
2029.0,2029.0,361069318.03900194,358622831.30553204,336868158.2668802,351996866.0382856,380501424.18375915,59511.44935329031,57452.47739896284,57140.703810897634,59938.36355971053,61139.78867413904,33.20966201211639,35.675824139282376,36.323154495679816,36.76910405923802,40.297080203681055
2030.0,2030.0,363686000.0,361029000.0,337347000.0,353765000.0,384823000.0,60437.0,58073.0,57736.00000000001,60944.0,62341.000000000015,33.3565470023944,35.937903712558956,36.62401361427466,37.19426810641117,41.074876737591076
2031.0,2031.0,366286167.7602821,363401099.5200242,337770362.5696444,355504299.3359948,389144734.7124279,61353.45664557416,58671.862974026415,58310.10345923204,61941.524846023996,63552.7385592955,33.50033193442295,36.18981373268529,36.91367565183565,37.61384870922911,41.85923333128103
2032.0,2032.0,368869622.20504624,365739205.92601514,338138455.0197057,357212167.1969163,393469795.05686593,62258.48037904509,59251.3579376645,58865.4005974871,62927.883734126095,64768.69699966372,33.6407278120914,36.43264400711131,37.193421743462224,38.02666123972868,42.645985328524155
2033.0,2033.0,371435892.7696693,368043762.571994,338449866.1849448,358883485.3898402,397803488.0450899,63149.575789728915,59814.12141428937,59404.546006126155,63899.88019921618,65981.68616038418,33.77743214604006,36.66761357018697,37.46466063948868,38.43148986385546,43.430385785894416
2034.0,2034.0,373984508.88952816,370315212.8119818,338703184.90012246,360513135.7218427,402151120.6888758,64024.24746694183,60362.78992727615,59930.19427651012,64854.31777620417,67184.51688073642,33.91015316338354,36.89592361825312,37.72878838211899,38.82713880313839,44.207693348725165
2035.0,2035.0,376515000.0,372554000.00000006,338897000.0,362096000.00000006,406518000.0,64880.0,60899.99999999999,60445.0,65787.99999999999,68370.0,34.038608586386,37.11875900802371,37.98718941695131,39.212430435307816,44.97317217297402
2036.0,2036.0,379026270.6512638,374760243.42965955,339029851.27544606,363627492.8807418,410908434.2544155,65715.0208891873,61428.02453921357,60951.39135906335,66698.65676917,69532.9417098163,34.16263262716708,37.33713577570032,38.24112405804221,39.586586487313646,45.7234073235178
2037.0,2037.0,381514725.85270655,376932766.15293,339100082.34176093,365105160.4179136,415322736.78478426,66530.22927865852,61947.68198517985,61450.890900594306,67587.72343690638,70676.12961127398,34.28249188566649,37.551444302032195,38.49139034559179,39.950362846560424,46.460247853707685
2038.0,2038.0,383976145.7285175,379070067.16137075,339105987.7703527,366527081.5147144,419760222.18794525,67327.22722353606,62459.42716153933,61944.79476259357,68457.56172005774,71804.3466578235,34.398547640711584,37.76191698089413,38.738667616465,40.30487801047469,47.18685488254398
2039.0,2039.0,386406310.4028855,381170645.44654083,339045862.13262975,367891335.07434344,424220205.0607374,68107.61677894239,62963.714891932534,62434.39908306187,69310.53333547273,72922.37580291533,34.511147019231544,37.96878301626791,38.983630672755304,40.651228634744,47.90638540149887
2040.0,2040.0,388801000.0,383233000.00000006,338918000.0,369196000.0,428702000.0,68873.00000000001,63461.00000000001,62921.0,70148.99999999999,74035.0,34.62062421444499,38.17226859566146,39.226950050096185,40.99049132083075,48.62199232742742
2041.0,2041.0,391157205.6346629,385256494.76133776,338721288.3285714,370439633.1410379,433206280.2699101,69624.18779767661,63951.278869119305,63405.083104514546,70974.60007729598,75145.63860143932,34.72717995492028,38.37240191370523,39.46888653750835,41.32342776501609,49.33592466034129
2042.0,2042.0,393476762.384128,387243953.4622652,338456983.61325073,371622703.1314296,437739153.8039974,70358.82650632094,64432.714121616176,63883.891800135745,71786.07851824841,76252.25655524046,34.83052483426795,38.56843162026924,39.70807892997047,41.64960510362191,50.046829934697655
2043.0,2043.0,395762716.3162615,389199064.7825238,338126934.73364437,372746156.55130243,442308087.2031297,71073.77131612695,64903.00993955339,64353.85894349965,72581.45692055285,77351.45520832193,34.93025666798612,38.759418528942255,39.94276920194181,41.968299861572554,50.752457604014914
2044.0,2044.0,398018113.4989299,391125517.4018549,337732990.5693586,373810939.9807834,446920547.06817454,71765.87741728863,65359.87050499373,64811.41739124236,73358.75688190486,78439.83590760226,35.025982761746086,38.94443107074938,40.17120871181326,42.278795745708656,51.45055949745147
2045.0,2045.0,400246000.0,393027000.00000006,337277000.0,374818000.00000006,451584000.00000006,72432.0,65801.0,65252.999999999985,74116.0,79514.0,35.117318634119044,39.12254458459614,40.391657323182066,42.58038286580826,52.1388898782176
2046.0,2046.0,402449250.81008446,394907329.5249896,336761619.4102682,375769350.55510676,456304212.6659441,73070.36392010628,66225.09198430924,65676.15622287842,74852.26292164609,80572.05588442646,35.20408512110584,39.293251084718754,40.6029317049912,42.872776299118385,52.81619932159628
2047.0,2047.0,404630056.610782,396770835.9980096,336192735.2052362,376671275.05636823,461080151.99922645,73684.67269605784,66634.79752835554,66082.90189886276,75570.84249010004,81618.14016776429,35.28689282945067,39.45768355666298,40.806046817155455,43.15736335193204,53.485213836841766
2048.0,2048.0,406790437.0064371,398621977.7085348,335577041.2950701,377531124.28007627,465909084.9995366,74279.99951195622,67033.7570802472,66476.36946340789,76276.09059773089,82657.89650888887,35.36653078962659,39.61737312528229,41.00255837665048,43.43592851763869,54.14964935983512
2049.0,2049.0,408932411.6013948,400465212.9460399,334921231.5899359,378356249.0025228,470788278.6665644,74861.41755190307,67425.61108809257,66859.69135196865,76972.35913690783,83696.9685666756,35.44376781874125,39.773837958094376,41.19401303169536,43.71023338623288,54.81321733008462
2050.0,2050.0,411057999.99999994,402305000.0,334232000.00000006,379154000.0,475715000.0,75434.0,67814.0,67236.0,77664.0,84741.0,35.51935437268615,39.92858414688566,41.3819491288022,43.98201815046812,55.479624668189714
2051.0,2051.0,413169527.124999,404145443.1387038,333515258.03035563,379930788.6385352,480687685.0663135,76002.10052189826,68201.99319364374,67607.91600397171,78354.89223611966,85794.8098608548,35.59392205974972,40.082872422691,41.56764846389874,44.252819072599635,56.15202997457237
2052.0,2052.0,415270539.1727445,405989230.5456968,332773787.5658046,380689268.64309794,485709446.19909745,76567.19470944781,68590.37576496175,67976.01260441323,79047.02352135161,86859.91877370246,35.66768331939849,40.237020302956545,41.75139241406506,44.52342243726413,56.83141344246879
2053.0,2053.0,417364887.6579904,407838696.3833376,332009588.08607566,381431154.3283929,490784564.79872453,77130.03863604821,68979.36173945786,68340.3512028689,79741.90868852369,87937.0227561227,35.740745120368075,40.391109904756824,41.93321248523727,44.79442314872975,57.518210514506954
2054.0,2054.0,419456424.0954909,409696174.8139856,331224659.0708978,382158160.0091253,495917322.26556766,77691.38837509906,69369.16514263597,68700.99320088302,80441.06257046385,89026.81782569527,35.81321205756354,40.545222709179725,42.11313971780604,45.066409579774316,58.212856004598365
2055.0,2055.0,421549000.0,411563999.9999999,330421000.0,382872000.0,501111999.99999994,78252.0,69759.99999999999,69058.0,81145.99999999999,90130.00000000001,35.885186445026136,40.69943957094041,42.29120469316609,45.339963678365734,58.915784099947494
2056.0,2056.0,423644808.6899194,413442825.9201947,329599940.46830934,383573158.89075255,506369751.0688019,78812.94599230068,70152.37524111579,69411.65976123471,81858.29613387526,91247.79267215426,35.95681592669506,40.85396592624423,42.46755111847488,45.615688956384346,59.627784038295175
2057.0,2057.0,425739410.6982404,415326585.81920356,328760130.5315458,384257202.3712406,511679215.2043843,79376.56446615102,70547.97941179754,69763.16768348437,82579.76742449368,92383.52873742595,36.028434262976546,41.00950561914303,42.64277587951596,45.894293927439534,60.35106641213376
2058.0,2058.0,427826708.36160165,417207532.758115,327899550.3606276,384918466.40635234,517025903.8055658,79945.50994385102,70948.79596192138,70113.94572511663,83312.29064817444,93541.06846662046,36.100415572350556,41.16688219451556,42.817587151164126,46.176507746560596,61.088194890279105
2059.0,2059.0,429900604.0166418,419077919.7980175,327016180.1264729,385551286.960976,522395328.2711648,80522.43694770068,71356.80834136347,70465.41584449925,84057.74258123679,94724.27213054331,36.17312643520274,41.32691322586854,42.9926907330692,46.463052194386556,61.84173042476844
2060.0,2060.0,431954999.9999999,420930000.0,326108000.0,386150000.0,527772999.99999994,81110.0,71774.0,70819.0,84817.99999999999,95936.99999999999,36.24692592513792,41.490410238363566,43.16879011559911,46.75464163908069,62.61423136782531
2061.0,2061.0,433984638.11532336,422756925.180517,325173076.09640706,386709599.79845464,533146686.6584791,81709.73150889904,72201.45784189303,71175.0689510894,85593.85922837924,97182.01145052808,36.322013821504,41.657813834809474,43.346074028382716,47.051564816836354,63.40752729625773
2062.0,2062.0,435987618.0342943,424555442.17748916,324209818.30801237,387227713.87193996,538513180.9833658,82318.67542594815,72636.6825878481,71529.78866164939,86381.79478067375,98457.66227659384,36.39798171208498,41.82810490340429,43.522682710131484,47.352439488581,64.22054174222224
2063.0,2063.0,437962878.89560354,426323196.5842026,323216722.4714142,387702628.04619783,543871531.979013,82932.75358854773,73076.27841285669,71878.27389666466,87177.20071877858,99761.2073773955,36.47427948480712,41.99990870775563,43.69625178617193,47.6554830253472,65.05147402414379
2064.0,2064.0,439909359.8379417,428057833.993944,322192284.4232105,388132628.14697045,549220788.6497732,83547.8878340982,73516.84949191016,72215.63942111994,87975.47110458894,101089.90165213143,36.550368633533715,42.17186113608872,43.86442524906071,47.95893282182737,65.89852592516178
2065.0,2065.0,441826000.0,429756999.99999994,321135000.0,388515999.99999994,554559999.9999999,84160.0,73955.0,72537.0,88772.0,102441.0,36.625722027851204,42.34260862126566,44.024854696162905,48.26104598133146,66.75990162840421
2066.0,2066.0,443712038.8487869,431418337.35773677,320043443.1460624,388850865.9154287,559888750.2972817,84765.71197210318,74387.9693913121,72838.37643440766,89562.9709526077,103812.3215257333,36.69991369037715,42.51106201244546,44.175637540809156,48.56039898060144,67.63417329569826
2067.0,2067.0,445567917.16458255,433039477.4708401,318916500.23640496,389134694.1409998,565208764.862153,85364.44583005643,74815.53823681007,73119.41366991818,90347.72545281143,105203.94215619877,36.77288514109796,42.67715484793651,44.316631160953534,48.85678131710614,68.52137704302407
2068.0,2068.0,447394376.05598474,434618048.90507483,317753135.7537161,389364789.40885645,570522304.278383,85956.32370195808,75238.122386652,73380.66268822484,91126.39447671126,106616.50202379757,36.84466814279984,42.84107417855787,44.44813025316094,49.15028327963233,69.42191442087812
2069.0,2069.0,449192156.6315911,436151680.2262063,316552314.18068486,389538456.4511421,575831629.1297419,86541.4677159065,75656.13769099592,73622.67447102099,91899.10900040739,108050.6412609309,36.91529361262019,43.003005540754906,44.5704270868138,49.44099413999303,70.33618654305214
2070.0,2070.0,450961999.99999994,437638000.00000006,315313000.00000006,389653000.0,581139000.0,87120.00000000001,76070.0,73846.0,92666.00000000001,109507.0,36.98479165981676,43.1631330269973,44.68381169692321,49.72900221598805,71.26459408292415
2071.0,2071.0,452702406.489529,439074757.3885357,314034087.3193434,389705840.5398305,586444376.1523932,87692.98860268829,76480.64059285862,74052.04131127994,93428.29696118995,110986.6384465387,37.053317029277395,43.32184336767887,44.78898416434006,50.014806132548316,72.20781906937762
2072.0,2072.0,454402913.3073759,440460183.9391512,312714188.74636847,389694861.5640612,591738511.5680228,88265.28525382622,76891.05246491171,74245.604658678,94191.62340808069,112492.2970986112,37.12152083263476,43.48033527336058,44.888289819515386,50.30054047416699,73.16766997763129
2073.0,2073.0,456050816.88045824,441792631.7954989,311351846.5137219,389618062.3183767,597009858.9074556,88842.68760362003,77304.74404053546,74432.34735043609,94962.7013743765,114027.13652741435,37.19016663656352,43.64000268281394,44.98448133386483,50.58872853108876,74.1462358529586
2074.0,2074.0,457633413.63569367,443070453.1012309,309945602.8540502,389473442.0484614,602246870.8312588,89430.99330227586,77725.22374410612,74617.92669479609,95748.2528937815,115594.31730414499,37.26000420384774,43.80223017769887,45.08030714035744,50.881869494045034,75.14560457300877
2075.0,2075.0,459137999.99999994,444292000.0,308494000.0,389259000.0,607438000.0,90036.0,78156.0,74808.0,96554.99999999999,117197.0,37.33176949604846,43.96839293513981,45.17851191238048,51.18243838544465,76.16786301748643
2076.0,2076.0,460553551.193097,445456001.08812064,306996135.5765643,388973211.92524934,612572969.093145,90662.02961714371,78599.4762372534,75006.66632047256,97387.7772026326,118837.50868811196,37.40599764009359,44.13942101104191,45.28108161397497,51.4921850249719,77.2145489456591
2077.0,2077.0,461875757.6059142,446562690.7725557,305453328.77812165,388616459.6027555,617646580.8657566,91307.50115463877,79053.63590354321,75211.7916953699,98243.86891486589,120514.82144935656,37.482469580921205,44.31449876616803,45.3869804249971,51.810046084732,78.28500712529832
2078.0,2078.0,463101988.42218274,447612679.9129305,303867454.1913967,388189601.3176371,622654908.0917953,91969.35788356196,79515.35745120628,75419.68391003094,99118.67202578287,122227.07986654516,37.56078515003646,44.492382234533444,45.49441963934846,52.13427157095002,79.37803589943137
2079.0,2079.0,464229612.82563406,448606579.36887014,302240386.40311456,387693495.35501236,627594023.5452228,92644.54307499007,79981.51933257956,75626.65074979464,100007.58342446656,123972.42552248915,37.640551928693846,44.671836363784024,45.60161330781215,52.4631293668696,80.49243569569781
2080.0,2080.0,465255999.99999994,449545000.00000006,300574000.0,387129000.00000006,632460000.0000001,93330.0,80449.0,75829.0,100906.0,125749.0,37.7213854454199,44.851635079707684,45.70677815263039,52.79490548964161,81.62700898921118
2081.0,2081.0,466180004.7380827,450428766.25898224,298870274.3743994,386497295.75917226,637250275.4750264,94023.30092873685,80915.35045812772,76024.01340682982,101810.39422827966,127555.36680101347,37.802981521959936,45.03082256484778,45.80860232300157,53.128295652637874,82.78082876060438
2082.0,2082.0,467006424.2689678,451259556.97062665,297131608.1411453,385800852.02491695,641967748.9689518,94724.53412761878,81380.81192091554,76212.8685598425,102721.54093245583,129391.77710396271,37.885329847786856,45.209493407726576,45.907650802085755,53.463571448385224,83.95404317581999
2083.0,2083.0,467741541.4308114,452039264.55277985,295360504.7206914,385042460.4110755,646616684.725364,95434.4168621323,81846.29815463952,76397.71700944024,103641.29052249211,131258.9040064052,37.96849160171208,45.38800188969124,46.00495608515254,53.80139099828672,85.14706871321044
2084.0,2084.0,468391639.0617699,452769781.42328864,293559467.5334916,384224912.5314892,651201346.9878507,96153.66639776385,82312.72292557564,76580.7103060253,104571.49340835225,133157.42060589843,38.05252637388167,45.566699736030266,46.101549014366135,54.14240535814681,86.36032144307084
2085.0,2085.0,468963000.0,453453000.0,291731000.00000006,383350999.99999994,655726000.0,96882.99999999999,82781.0,76763.99999999999,105514.0,135088.0,38.13749214013471,45.74593616229398,46.19845890107896,54.48725855056394,87.59421699690397
2086.0,2086.0,469459853.85457236,454090701.87595075,289877342.92583805,382423397.0380615,660192689.0067497,97623.21466790898,83251.88993023576,76949.50405220815,106470.49388424873,137051.5041078342,38.2234596164988,45.92599907903577,46.296602411906335,54.836527924397124,88.84930190741493
2087.0,2087.0,469878217.3182154,454684225.34493864,287999686.6572976,381444308.297577,664594583.2584373,98375.42633488623,83725.54041279473,77138.20606526021,107441.99135531097,139049.5501347928,38.31055502650496,46.10693945884756,46.39645040147439,55.190546514309496,90.1266480416893
2088.0,2088.0,470212053.85457224,455234797.87595075,286098958.92583805,380415821.03806156,668922633.0067497,99140.83066790896,84201.94593023577,77330.85605220817,108429.34188424873,141083.94410783422,38.39891634244033,46.288749281079745,46.49836202280184,55.54958421193557,91.42745914855698
2089.0,2089.0,470455326.927286,455743646.9379753,284176087.462919,379340022.5190307,673167788.5033747,99920.62333395446,84681.10096511786,77528.20402610405,109433.39494212436,143156.4920539171,38.48867883222505,46.47142056452425,46.6026959676007,55.91390770293006,92.75293970514716
2090.0,2090.0,470602000.0,456211999.99999994,282232000.00000006,378219000.0,677321000.0,100715.99999999999,85163.0,77731.0,110454.99999999999,145269.0,38.57997507359291,46.65494536348182,46.7098104403939,56.28378043537397,94.10429506496652
2091.0,2091.0,470647115.8436284,456640706.23721486,280267569.92224866,377054444.0885816,681374584.4979753,101527.89639962732,85647.66582092931,77939.64238433757,111494.6382347254,147423.2727676498,38.672902602198484,46.83932776313822,46.819894426620365,56.65933336148497,95.48272509103208
2092.0,2092.0,470590034.45817107,457029101.6496197,278283453.2296648,375846458.7847754,685326325.9973001,102356.20853283642,86135.2344279057,78153.12317911674,112551.3176463005,149621.11035686635,38.76742812417962,47.024619752623025,46.93246203199809,57.04018023671312,96.88940434021362
2093.0,2093.0,470431195.1508997,457376143.9434172,276280251.57595676,374594751.43667847,689175375.2476377,103200.57246623185,86625.8701244175,78370.08278172713,113623.67794051293,151864.31156225805,38.86348688887795,47.210885017034784,47.046859412006604,57.42581056064225,98.32550105575952
2094.0,2094.0,470171037.22908556,457680790.8248099,274258566.6148325,373299029.39238775,692920882.9986503,104060.62426641822,87119.73721395287,78589.16158955838,114710.35882315025,154154.67517843322,38.96101539979779,47.39818691424131,47.162433620547006,57.815719596882104,99.79218366027098
2095.0,2095.0,469810000.0,457942000.0,272219000.0,371959000.0,696562000.0,104936.0,87617.0,78809.0,115809.99999999999,156494.00000000003,39.05995143576615,47.58658848153647,47.27853262192589,58.20940839828341,101.2906208181586
2096.0,2096.0,469348522.7709146,458158729.1751903,270162153.38516766,370574370.6076125,700097877.0013502,105826.33573358183,88117.82278604718,79028.23841044164,116921.24117684977,158884.0848215669,39.160234068768744,47.77615244225607,47.39450527964085,58.606383808665804,102.82198149824245
2097.0,2097.0,468787044.8491004,458329936.05658287,268088628.4240434,369144848.56332165,703527664.7523626,106731.26753376817,88622.36987558253,79245.51721827286,118042.72205948707,161326.72843774204,39.261803678647794,47.96694121237662,47.50970132245106,59.00615844283938,104.38743503660054
2098.0,2098.0,468126005.541829,458454578.3503804,265999026.77033526,367670141.2152247,706850514.0026999,107650.43146716361,89130.80557209431,79459.47682088325,119173.08235369949,163823.7296431337,39.36460196485073,48.15901690712175,47.623471288210304,59.408250646635246,105.98815119977172
2099.0,2099.0,467365844.15637165,458531613.7627852,263893950.0777514,366149955.91141844,710065575.5020249,108583.46360037268,89643.29417907071,79668.75761566244,120310.9617652746,166376.88723235024,39.468571955419925,48.35244134760069,47.735166445921315,59.812184438585795,107.62530024841705
2100.0,2100.0,466507000.0,458560000.0,261774000.0,364584000.0,713172000.0,109530.0,90160.0,79872.0,121455.0,168988.0,39.573658013414516,48.54727606750435,47.8441386964385,60.21748943481538,109.3000530015445
